CUID,Species,Year,LGL counts,Total run,Region
226,River Sockeye,1973,NA,NA,Skeena
226,River Sockeye,1974,NA,NA,Skeena
226,River Sockeye,1975,NA,NA,Skeena
226,River Sockeye,1976,NA,NA,Skeena
226,River Sockeye,1977,NA,NA,Skeena
226,River Sockeye,1978,NA,NA,Skeena
226,River Sockeye,1979,NA,NA,Skeena
226,River Sockeye,1980,NA,NA,Skeena
226,River Sockeye,1981,NA,NA,Skeena
226,River Sockeye,1982,NA,NA,Skeena
226,River Sockeye,1983,NA,NA,Skeena
226,River Sockeye,1984,NA,NA,Skeena
226,River Sockeye,1985,NA,NA,Skeena
226,River Sockeye,1986,NA,NA,Skeena
226,River Sockeye,1987,NA,NA,Skeena
226,River Sockeye,1988,NA,NA,Skeena
226,River Sockeye,1989,NA,NA,Skeena
226,River Sockeye,1990,NA,NA,Skeena
226,River Sockeye,1991,NA,NA,Skeena
226,River Sockeye,1992,NA,NA,Skeena
226,River Sockeye,1993,NA,NA,Skeena
226,River Sockeye,1994,NA,NA,Skeena
226,River Sockeye,1995,NA,NA,Skeena
226,River Sockeye,1996,NA,NA,Skeena
226,River Sockeye,1997,NA,NA,Skeena
226,River Sockeye,1998,NA,NA,Skeena
226,River Sockeye,1999,NA,NA,Skeena
226,River Sockeye,2000,NA,NA,Skeena
226,River Sockeye,2001,NA,NA,Skeena
226,River Sockeye,2002,NA,NA,Skeena
226,River Sockeye,2003,NA,NA,Skeena
226,River Sockeye,2004,NA,NA,Skeena
226,River Sockeye,2005,NA,NA,Skeena
226,River Sockeye,2006,NA,NA,Skeena
226,River Sockeye,2007,NA,NA,Skeena
226,River Sockeye,2008,NA,NA,Skeena
226,River Sockeye,2009,NA,NA,Skeena
226,River Sockeye,2010,NA,NA,Skeena
226,River Sockeye,2011,NA,NA,Skeena
226,River Sockeye,2012,NA,NA,Skeena
226,River Sockeye,2013,NA,NA,Skeena
226,River Sockeye,2014,NA,NA,Skeena
226,River Sockeye,2015,NA,NA,Skeena
226,River Sockeye,2016,NA,NA,Skeena
226,River Sockeye,2017,NA,NA,Skeena
226,River Sockeye,2018,NA,NA,Skeena
226,River Sockeye,2019,NA,NA,Skeena
226,River Sockeye,2020,NA,NA,Skeena
227,Chinook,1950,NA,NA,Skeena
227,Chinook,1951,NA,NA,Skeena
227,Chinook,1952,NA,NA,Skeena
227,Chinook,1953,NA,NA,Skeena
227,Chinook,1954,NA,NA,Skeena
227,Chinook,1955,NA,NA,Skeena
227,Chinook,1956,NA,NA,Skeena
227,Chinook,1957,NA,NA,Skeena
227,Chinook,1958,NA,NA,Skeena
227,Chinook,1959,NA,NA,Skeena
227,Chinook,1960,NA,NA,Skeena
227,Chinook,1961,NA,NA,Skeena
227,Chinook,1962,NA,NA,Skeena
227,Chinook,1963,NA,NA,Skeena
227,Chinook,1964,NA,NA,Skeena
227,Chinook,1965,NA,NA,Skeena
227,Chinook,1966,NA,NA,Skeena
227,Chinook,1967,NA,NA,Skeena
227,Chinook,1968,NA,NA,Skeena
227,Chinook,1969,NA,NA,Skeena
227,Chinook,1970,NA,NA,Skeena
227,Chinook,1971,NA,NA,Skeena
227,Chinook,1972,NA,NA,Skeena
227,Chinook,1973,NA,NA,Skeena
227,Chinook,1974,NA,NA,Skeena
227,Chinook,1975,NA,NA,Skeena
227,Chinook,1976,NA,NA,Skeena
227,Chinook,1977,NA,NA,Skeena
227,Chinook,1978,NA,NA,Skeena
227,Chinook,1979,NA,NA,Skeena
227,Chinook,1980,NA,NA,Skeena
227,Chinook,1981,NA,NA,Skeena
227,Chinook,1982,NA,NA,Skeena
227,Chinook,1983,NA,NA,Skeena
227,Chinook,1984,NA,NA,Skeena
227,Chinook,1985,NA,NA,Skeena
227,Chinook,1986,NA,NA,Skeena
227,Chinook,1987,NA,NA,Skeena
227,Chinook,1988,NA,NA,Skeena
227,Chinook,1989,NA,NA,Skeena
227,Chinook,1990,NA,NA,Skeena
227,Chinook,1991,NA,NA,Skeena
227,Chinook,1992,NA,NA,Skeena
227,Chinook,1993,NA,NA,Skeena
227,Chinook,1994,NA,NA,Skeena
227,Chinook,1995,NA,NA,Skeena
227,Chinook,1996,NA,NA,Skeena
227,Chinook,1997,NA,NA,Skeena
227,Chinook,1998,NA,NA,Skeena
227,Chinook,1999,NA,NA,Skeena
227,Chinook,2000,NA,NA,Skeena
227,Chinook,2001,NA,NA,Skeena
227,Chinook,2002,NA,NA,Skeena
227,Chinook,2003,NA,NA,Skeena
227,Chinook,2004,NA,NA,Skeena
227,Chinook,2005,NA,NA,Skeena
227,Chinook,2006,NA,NA,Skeena
227,Chinook,2007,NA,NA,Skeena
227,Chinook,2008,NA,NA,Skeena
227,Chinook,2009,NA,NA,Skeena
227,Chinook,2010,NA,NA,Skeena
227,Chinook,2011,NA,NA,Skeena
227,Chinook,2012,NA,NA,Skeena
227,Chinook,2013,NA,NA,Skeena
227,Chinook,2014,NA,NA,Skeena
227,Chinook,2015,NA,NA,Skeena
227,Chinook,2016,NA,NA,Skeena
227,Chinook,2017,NA,NA,Skeena
227,Chinook,2018,NA,NA,Skeena
227,Chinook,2019,NA,NA,Skeena
227,Chinook,2020,NA,NA,Skeena
229,Chinook,1950,NA,NA,Skeena
229,Chinook,1951,NA,NA,Skeena
229,Chinook,1952,NA,NA,Skeena
229,Chinook,1953,NA,NA,Skeena
229,Chinook,1954,NA,NA,Skeena
229,Chinook,1955,NA,NA,Skeena
229,Chinook,1956,NA,NA,Skeena
229,Chinook,1957,NA,NA,Skeena
229,Chinook,1958,NA,NA,Skeena
229,Chinook,1959,NA,NA,Skeena
229,Chinook,1960,NA,NA,Skeena
229,Chinook,1961,NA,NA,Skeena
229,Chinook,1962,NA,NA,Skeena
229,Chinook,1963,NA,NA,Skeena
229,Chinook,1964,NA,NA,Skeena
229,Chinook,1965,NA,NA,Skeena
229,Chinook,1966,NA,NA,Skeena
229,Chinook,1967,NA,NA,Skeena
229,Chinook,1968,NA,NA,Skeena
229,Chinook,1969,NA,NA,Skeena
229,Chinook,1970,NA,NA,Skeena
229,Chinook,1971,NA,NA,Skeena
229,Chinook,1972,NA,NA,Skeena
229,Chinook,1973,NA,NA,Skeena
229,Chinook,1974,NA,NA,Skeena
229,Chinook,1975,NA,NA,Skeena
229,Chinook,1976,NA,NA,Skeena
229,Chinook,1977,NA,NA,Skeena
229,Chinook,1978,NA,NA,Skeena
229,Chinook,1979,NA,NA,Skeena
229,Chinook,1980,NA,NA,Skeena
229,Chinook,1981,NA,NA,Skeena
229,Chinook,1982,NA,NA,Skeena
229,Chinook,1983,NA,NA,Skeena
229,Chinook,1984,NA,NA,Skeena
229,Chinook,1985,NA,NA,Skeena
229,Chinook,1986,NA,NA,Skeena
229,Chinook,1987,NA,NA,Skeena
229,Chinook,1988,NA,NA,Skeena
229,Chinook,1989,NA,NA,Skeena
229,Chinook,1990,NA,NA,Skeena
229,Chinook,1991,NA,NA,Skeena
229,Chinook,1992,NA,NA,Skeena
229,Chinook,1993,NA,NA,Skeena
229,Chinook,1994,NA,NA,Skeena
229,Chinook,1995,NA,NA,Skeena
229,Chinook,1996,NA,NA,Skeena
229,Chinook,1997,NA,NA,Skeena
229,Chinook,1998,NA,NA,Skeena
229,Chinook,1999,NA,NA,Skeena
229,Chinook,2000,NA,NA,Skeena
229,Chinook,2001,NA,NA,Skeena
229,Chinook,2002,NA,NA,Skeena
229,Chinook,2003,NA,NA,Skeena
229,Chinook,2004,NA,NA,Skeena
229,Chinook,2005,NA,NA,Skeena
229,Chinook,2006,NA,NA,Skeena
229,Chinook,2007,NA,NA,Skeena
229,Chinook,2008,NA,NA,Skeena
229,Chinook,2009,NA,NA,Skeena
229,Chinook,2010,NA,NA,Skeena
229,Chinook,2011,NA,NA,Skeena
229,Chinook,2012,NA,NA,Skeena
229,Chinook,2013,NA,NA,Skeena
229,Chinook,2014,NA,NA,Skeena
229,Chinook,2015,NA,NA,Skeena
229,Chinook,2016,NA,NA,Skeena
229,Chinook,2017,NA,NA,Skeena
229,Chinook,2018,NA,NA,Skeena
229,Chinook,2019,NA,NA,Skeena
229,Chinook,2020,NA,NA,Skeena
230,Lake Sockeye,1950,NA,NA,Skeena
230,Lake Sockeye,1951,NA,NA,Skeena
230,Lake Sockeye,1952,NA,NA,Skeena
230,Lake Sockeye,1953,NA,NA,Skeena
230,Lake Sockeye,1954,NA,NA,Skeena
230,Lake Sockeye,1955,NA,NA,Skeena
230,Lake Sockeye,1956,NA,NA,Skeena
230,Lake Sockeye,1957,NA,NA,Skeena
230,Lake Sockeye,1958,NA,NA,Skeena
230,Lake Sockeye,1959,NA,NA,Skeena
230,Lake Sockeye,1960,NA,NA,Skeena
230,Lake Sockeye,1961,NA,NA,Skeena
230,Lake Sockeye,1962,NA,NA,Skeena
230,Lake Sockeye,1963,NA,NA,Skeena
230,Lake Sockeye,1964,NA,NA,Skeena
230,Lake Sockeye,1965,NA,NA,Skeena
230,Lake Sockeye,1966,NA,NA,Skeena
230,Lake Sockeye,1967,NA,NA,Skeena
230,Lake Sockeye,1968,NA,NA,Skeena
230,Lake Sockeye,1969,NA,NA,Skeena
230,Lake Sockeye,1970,NA,NA,Skeena
230,Lake Sockeye,1971,NA,NA,Skeena
230,Lake Sockeye,1972,NA,NA,Skeena
230,Lake Sockeye,1973,NA,NA,Skeena
230,Lake Sockeye,1974,NA,NA,Skeena
230,Lake Sockeye,1975,NA,NA,Skeena
230,Lake Sockeye,1976,NA,NA,Skeena
230,Lake Sockeye,1977,NA,NA,Skeena
230,Lake Sockeye,1978,NA,NA,Skeena
230,Lake Sockeye,1979,NA,NA,Skeena
230,Lake Sockeye,1980,NA,NA,Skeena
230,Lake Sockeye,1981,NA,NA,Skeena
230,Lake Sockeye,1982,NA,NA,Skeena
230,Lake Sockeye,1983,NA,NA,Skeena
230,Lake Sockeye,1984,NA,NA,Skeena
230,Lake Sockeye,1985,NA,NA,Skeena
230,Lake Sockeye,1986,NA,NA,Skeena
230,Lake Sockeye,1987,NA,NA,Skeena
230,Lake Sockeye,1988,NA,NA,Skeena
230,Lake Sockeye,1989,NA,NA,Skeena
230,Lake Sockeye,1990,NA,NA,Skeena
230,Lake Sockeye,1991,NA,NA,Skeena
230,Lake Sockeye,1992,NA,NA,Skeena
230,Lake Sockeye,1993,NA,NA,Skeena
230,Lake Sockeye,1994,NA,NA,Skeena
230,Lake Sockeye,1995,NA,NA,Skeena
230,Lake Sockeye,1996,NA,NA,Skeena
230,Lake Sockeye,1997,NA,NA,Skeena
230,Lake Sockeye,1998,NA,NA,Skeena
230,Lake Sockeye,1999,NA,NA,Skeena
230,Lake Sockeye,2000,NA,NA,Skeena
230,Lake Sockeye,2001,NA,NA,Skeena
230,Lake Sockeye,2002,NA,NA,Skeena
230,Lake Sockeye,2003,NA,NA,Skeena
230,Lake Sockeye,2004,NA,NA,Skeena
230,Lake Sockeye,2005,NA,NA,Skeena
230,Lake Sockeye,2006,NA,NA,Skeena
230,Lake Sockeye,2007,NA,NA,Skeena
230,Lake Sockeye,2008,NA,NA,Skeena
230,Lake Sockeye,2009,NA,NA,Skeena
230,Lake Sockeye,2010,NA,NA,Skeena
230,Lake Sockeye,2011,NA,NA,Skeena
230,Lake Sockeye,2012,NA,NA,Skeena
230,Lake Sockeye,2013,NA,NA,Skeena
230,Lake Sockeye,2014,NA,NA,Skeena
230,Lake Sockeye,2015,NA,NA,Skeena
230,Lake Sockeye,2016,NA,NA,Skeena
230,Lake Sockeye,2017,NA,NA,Skeena
230,Lake Sockeye,2018,NA,NA,Skeena
230,Lake Sockeye,2019,NA,NA,Skeena
230,Lake Sockeye,2020,NA,NA,Skeena
231,Coho,1950,NA,NA,Skeena
231,Coho,1951,NA,NA,Skeena
231,Coho,1952,NA,NA,Skeena
231,Coho,1953,NA,NA,Skeena
231,Coho,1954,5848,12995,Skeena
231,Coho,1955,NA,NA,Skeena
231,Coho,1956,NA,NA,Skeena
231,Coho,1957,NA,NA,Skeena
231,Coho,1958,17543,38985,Skeena
231,Coho,1959,4678,10396,Skeena
231,Coho,1960,NA,NA,Skeena
231,Coho,1961,14035,31188,Skeena
231,Coho,1962,11696,25990,Skeena
231,Coho,1963,23391,46783,Skeena
231,Coho,1964,NA,NA,Skeena
231,Coho,1965,11696,22492,Skeena
231,Coho,1966,4678,11410,Skeena
231,Coho,1967,5848,11034,Skeena
231,Coho,1968,5848,14263,Skeena
231,Coho,1969,3509,7017,Skeena
231,Coho,1970,10247,23831,Skeena
231,Coho,1971,NA,NA,Skeena
231,Coho,1972,538,1582,Skeena
231,Coho,1973,5848,11934,Skeena
231,Coho,1974,NA,NA,Skeena
231,Coho,1975,NA,NA,Skeena
231,Coho,1976,NA,NA,Skeena
231,Coho,1977,NA,NA,Skeena
231,Coho,1978,NA,NA,Skeena
231,Coho,1979,NA,NA,Skeena
231,Coho,1980,NA,NA,Skeena
231,Coho,1981,NA,NA,Skeena
231,Coho,1982,NA,NA,Skeena
231,Coho,1983,NA,NA,Skeena
231,Coho,1984,NA,NA,Skeena
231,Coho,1985,NA,NA,Skeena
231,Coho,1986,NA,NA,Skeena
231,Coho,1987,NA,NA,Skeena
231,Coho,1988,NA,NA,Skeena
231,Coho,1989,NA,NA,Skeena
231,Coho,1990,2339,7730,Skeena
231,Coho,1991,NA,NA,Skeena
231,Coho,1992,NA,NA,Skeena
231,Coho,1993,844,1949,Skeena
231,Coho,1994,NA,NA,Skeena
231,Coho,1995,NA,NA,Skeena
231,Coho,1996,NA,NA,Skeena
231,Coho,1997,NA,NA,Skeena
231,Coho,1998,NA,NA,Skeena
231,Coho,1999,NA,NA,Skeena
231,Coho,2000,5049,6129,Skeena
231,Coho,2001,7401,10280,Skeena
231,Coho,2002,7208,9401,Skeena
231,Coho,2003,7498,10232,Skeena
231,Coho,2004,7446,12388,Skeena
231,Coho,2005,15595,21440,Skeena
231,Coho,2006,8326,10785,Skeena
231,Coho,2007,6556,11392,Skeena
231,Coho,2008,8830,13367,Skeena
231,Coho,2009,21526,34348,Skeena
231,Coho,2010,16483,23670,Skeena
231,Coho,2011,12800,22425,Skeena
231,Coho,2012,12638,19193,Skeena
231,Coho,2013,16235,25652,Skeena
231,Coho,2014,25446,33600,Skeena
231,Coho,2015,16015,26708,Skeena
231,Coho,2016,9177,15670,Skeena
231,Coho,2017,14653,14653,Skeena
231,Coho,2018,NA,NA,Skeena
231,Coho,2019,NA,NA,Skeena
231,Coho,2020,NA,NA,Skeena
240,Pink (Even),1950,NA,NA,Skeena
240,Pink (Even),1951,NA,NA,Skeena
240,Pink (Even),1952,NA,NA,Skeena
240,Pink (Even),1953,NA,NA,Skeena
240,Pink (Even),1954,NA,NA,Skeena
240,Pink (Even),1955,NA,NA,Skeena
240,Pink (Even),1956,NA,NA,Skeena
240,Pink (Even),1957,NA,NA,Skeena
240,Pink (Even),1958,NA,NA,Skeena
240,Pink (Even),1959,NA,NA,Skeena
240,Pink (Even),1960,NA,NA,Skeena
240,Pink (Even),1961,NA,NA,Skeena
240,Pink (Even),1962,NA,NA,Skeena
240,Pink (Even),1963,NA,NA,Skeena
240,Pink (Even),1964,NA,NA,Skeena
240,Pink (Even),1965,NA,NA,Skeena
240,Pink (Even),1966,NA,NA,Skeena
240,Pink (Even),1967,NA,NA,Skeena
240,Pink (Even),1968,NA,NA,Skeena
240,Pink (Even),1969,NA,NA,Skeena
240,Pink (Even),1970,NA,NA,Skeena
240,Pink (Even),1971,NA,NA,Skeena
240,Pink (Even),1972,NA,NA,Skeena
240,Pink (Even),1973,NA,NA,Skeena
240,Pink (Even),1974,NA,NA,Skeena
240,Pink (Even),1975,NA,NA,Skeena
240,Pink (Even),1976,NA,NA,Skeena
240,Pink (Even),1977,NA,NA,Skeena
240,Pink (Even),1978,NA,NA,Skeena
240,Pink (Even),1979,NA,NA,Skeena
240,Pink (Even),1980,NA,NA,Skeena
240,Pink (Even),1981,NA,NA,Skeena
240,Pink (Even),1982,NA,NA,Skeena
240,Pink (Even),1983,NA,NA,Skeena
240,Pink (Even),1984,NA,NA,Skeena
240,Pink (Even),1985,NA,NA,Skeena
240,Pink (Even),1986,NA,NA,Skeena
240,Pink (Even),1987,NA,NA,Skeena
240,Pink (Even),1988,NA,NA,Skeena
240,Pink (Even),1989,NA,NA,Skeena
240,Pink (Even),1990,NA,NA,Skeena
240,Pink (Even),1991,NA,NA,Skeena
240,Pink (Even),1992,NA,NA,Skeena
240,Pink (Even),1993,NA,NA,Skeena
240,Pink (Even),1994,NA,NA,Skeena
240,Pink (Even),1995,NA,NA,Skeena
240,Pink (Even),1996,NA,NA,Skeena
240,Pink (Even),1997,NA,NA,Skeena
240,Pink (Even),1998,NA,NA,Skeena
240,Pink (Even),1999,NA,NA,Skeena
240,Pink (Even),2000,NA,NA,Skeena
240,Pink (Even),2001,NA,NA,Skeena
240,Pink (Even),2002,NA,NA,Skeena
240,Pink (Even),2003,NA,NA,Skeena
240,Pink (Even),2004,NA,NA,Skeena
240,Pink (Even),2005,NA,NA,Skeena
240,Pink (Even),2006,NA,NA,Skeena
240,Pink (Even),2007,NA,NA,Skeena
240,Pink (Even),2008,NA,NA,Skeena
240,Pink (Even),2009,NA,NA,Skeena
240,Pink (Even),2010,NA,NA,Skeena
240,Pink (Even),2011,NA,NA,Skeena
240,Pink (Even),2012,NA,NA,Skeena
240,Pink (Even),2013,NA,NA,Skeena
240,Pink (Even),2014,NA,NA,Skeena
240,Pink (Even),2015,NA,NA,Skeena
240,Pink (Even),2016,NA,NA,Skeena
240,Pink (Even),2017,NA,NA,Skeena
240,Pink (Even),2018,NA,NA,Skeena
240,Pink (Even),2019,NA,NA,Skeena
240,Pink (Even),2020,NA,NA,Skeena
241,Chinook,1950,NA,NA,Skeena
241,Chinook,1951,NA,NA,Skeena
241,Chinook,1952,NA,NA,Skeena
241,Chinook,1953,NA,NA,Skeena
241,Chinook,1954,NA,NA,Skeena
241,Chinook,1955,NA,NA,Skeena
241,Chinook,1956,NA,NA,Skeena
241,Chinook,1957,NA,NA,Skeena
241,Chinook,1958,NA,NA,Skeena
241,Chinook,1959,NA,NA,Skeena
241,Chinook,1960,NA,NA,Skeena
241,Chinook,1961,NA,NA,Skeena
241,Chinook,1962,NA,NA,Skeena
241,Chinook,1963,NA,NA,Skeena
241,Chinook,1964,NA,NA,Skeena
241,Chinook,1965,NA,NA,Skeena
241,Chinook,1966,NA,NA,Skeena
241,Chinook,1967,NA,NA,Skeena
241,Chinook,1968,NA,NA,Skeena
241,Chinook,1969,NA,NA,Skeena
241,Chinook,1970,NA,NA,Skeena
241,Chinook,1971,NA,NA,Skeena
241,Chinook,1972,NA,NA,Skeena
241,Chinook,1973,NA,NA,Skeena
241,Chinook,1974,NA,NA,Skeena
241,Chinook,1975,NA,NA,Skeena
241,Chinook,1976,NA,NA,Skeena
241,Chinook,1977,NA,NA,Skeena
241,Chinook,1978,NA,NA,Skeena
241,Chinook,1979,NA,NA,Skeena
241,Chinook,1980,NA,NA,Skeena
241,Chinook,1981,NA,NA,Skeena
241,Chinook,1982,NA,NA,Skeena
241,Chinook,1983,NA,NA,Skeena
241,Chinook,1984,NA,NA,Skeena
241,Chinook,1985,NA,NA,Skeena
241,Chinook,1986,NA,NA,Skeena
241,Chinook,1987,NA,NA,Skeena
241,Chinook,1988,NA,NA,Skeena
241,Chinook,1989,NA,NA,Skeena
241,Chinook,1990,NA,NA,Skeena
241,Chinook,1991,NA,NA,Skeena
241,Chinook,1992,NA,NA,Skeena
241,Chinook,1993,NA,NA,Skeena
241,Chinook,1994,NA,NA,Skeena
241,Chinook,1995,NA,NA,Skeena
241,Chinook,1996,NA,NA,Skeena
241,Chinook,1997,NA,NA,Skeena
241,Chinook,1998,NA,NA,Skeena
241,Chinook,1999,NA,NA,Skeena
241,Chinook,2000,NA,NA,Skeena
241,Chinook,2001,NA,NA,Skeena
241,Chinook,2002,NA,NA,Skeena
241,Chinook,2003,NA,NA,Skeena
241,Chinook,2004,NA,NA,Skeena
241,Chinook,2005,NA,NA,Skeena
241,Chinook,2006,NA,NA,Skeena
241,Chinook,2007,NA,NA,Skeena
241,Chinook,2008,NA,NA,Skeena
241,Chinook,2009,NA,NA,Skeena
241,Chinook,2010,NA,NA,Skeena
241,Chinook,2011,NA,NA,Skeena
241,Chinook,2012,NA,NA,Skeena
241,Chinook,2013,NA,NA,Skeena
241,Chinook,2014,NA,NA,Skeena
241,Chinook,2015,NA,NA,Skeena
241,Chinook,2016,NA,NA,Skeena
241,Chinook,2017,NA,NA,Skeena
241,Chinook,2018,NA,NA,Skeena
241,Chinook,2019,NA,NA,Skeena
241,Chinook,2020,NA,NA,Skeena
242,Chum,1950,NA,NA,Skeena
242,Chum,1951,NA,NA,Skeena
242,Chum,1952,NA,NA,Skeena
242,Chum,1953,NA,NA,Skeena
242,Chum,1954,NA,NA,Skeena
242,Chum,1955,NA,NA,Skeena
242,Chum,1956,NA,NA,Skeena
242,Chum,1957,NA,NA,Skeena
242,Chum,1958,NA,NA,Skeena
242,Chum,1959,NA,NA,Skeena
242,Chum,1960,NA,NA,Skeena
242,Chum,1961,NA,NA,Skeena
242,Chum,1962,NA,NA,Skeena
242,Chum,1963,NA,NA,Skeena
242,Chum,1964,NA,NA,Skeena
242,Chum,1965,NA,NA,Skeena
242,Chum,1966,NA,NA,Skeena
242,Chum,1967,NA,NA,Skeena
242,Chum,1968,NA,NA,Skeena
242,Chum,1969,NA,NA,Skeena
242,Chum,1970,NA,NA,Skeena
242,Chum,1971,NA,NA,Skeena
242,Chum,1972,NA,NA,Skeena
242,Chum,1973,NA,NA,Skeena
242,Chum,1974,NA,NA,Skeena
242,Chum,1975,NA,NA,Skeena
242,Chum,1976,NA,NA,Skeena
242,Chum,1977,NA,NA,Skeena
242,Chum,1978,NA,NA,Skeena
242,Chum,1979,NA,NA,Skeena
242,Chum,1980,NA,NA,Skeena
242,Chum,1981,NA,NA,Skeena
242,Chum,1982,NA,NA,Skeena
242,Chum,1983,NA,NA,Skeena
242,Chum,1984,NA,NA,Skeena
242,Chum,1985,NA,NA,Skeena
242,Chum,1986,NA,NA,Skeena
242,Chum,1987,NA,NA,Skeena
242,Chum,1988,NA,NA,Skeena
242,Chum,1989,NA,NA,Skeena
242,Chum,1990,NA,NA,Skeena
242,Chum,1991,NA,NA,Skeena
242,Chum,1992,NA,NA,Skeena
242,Chum,1993,NA,NA,Skeena
242,Chum,1994,NA,NA,Skeena
242,Chum,1995,NA,NA,Skeena
242,Chum,1996,NA,NA,Skeena
242,Chum,1997,NA,NA,Skeena
242,Chum,1998,NA,NA,Skeena
242,Chum,1999,NA,NA,Skeena
242,Chum,2000,NA,NA,Skeena
242,Chum,2001,NA,NA,Skeena
242,Chum,2002,NA,NA,Skeena
242,Chum,2003,NA,NA,Skeena
242,Chum,2004,NA,NA,Skeena
242,Chum,2005,NA,NA,Skeena
242,Chum,2006,NA,NA,Skeena
242,Chum,2007,NA,NA,Skeena
242,Chum,2008,NA,NA,Skeena
242,Chum,2009,NA,NA,Skeena
242,Chum,2010,NA,NA,Skeena
242,Chum,2011,NA,NA,Skeena
242,Chum,2012,NA,NA,Skeena
242,Chum,2013,NA,NA,Skeena
242,Chum,2014,NA,NA,Skeena
242,Chum,2015,NA,NA,Skeena
242,Chum,2016,NA,NA,Skeena
242,Chum,2017,NA,NA,Skeena
242,Chum,2018,NA,NA,Skeena
242,Chum,2019,NA,NA,Skeena
242,Chum,2020,NA,NA,Skeena
243,Lake Sockeye,1950,NA,NA,Skeena
243,Lake Sockeye,1951,NA,NA,Skeena
243,Lake Sockeye,1952,NA,NA,Skeena
243,Lake Sockeye,1953,NA,NA,Skeena
243,Lake Sockeye,1954,NA,NA,Skeena
243,Lake Sockeye,1955,NA,NA,Skeena
243,Lake Sockeye,1956,NA,NA,Skeena
243,Lake Sockeye,1957,NA,NA,Skeena
243,Lake Sockeye,1958,NA,NA,Skeena
243,Lake Sockeye,1959,NA,NA,Skeena
243,Lake Sockeye,1960,NA,NA,Skeena
243,Lake Sockeye,1961,NA,NA,Skeena
243,Lake Sockeye,1962,NA,NA,Skeena
243,Lake Sockeye,1963,NA,NA,Skeena
243,Lake Sockeye,1964,NA,NA,Skeena
243,Lake Sockeye,1965,NA,NA,Skeena
243,Lake Sockeye,1966,NA,NA,Skeena
243,Lake Sockeye,1967,NA,NA,Skeena
243,Lake Sockeye,1968,NA,NA,Skeena
243,Lake Sockeye,1969,NA,NA,Skeena
243,Lake Sockeye,1970,NA,NA,Skeena
243,Lake Sockeye,1971,NA,NA,Skeena
243,Lake Sockeye,1972,NA,NA,Skeena
243,Lake Sockeye,1973,NA,NA,Skeena
243,Lake Sockeye,1974,NA,NA,Skeena
243,Lake Sockeye,1975,NA,NA,Skeena
243,Lake Sockeye,1976,NA,NA,Skeena
243,Lake Sockeye,1977,NA,NA,Skeena
243,Lake Sockeye,1978,NA,NA,Skeena
243,Lake Sockeye,1979,NA,NA,Skeena
243,Lake Sockeye,1980,NA,NA,Skeena
243,Lake Sockeye,1981,NA,NA,Skeena
243,Lake Sockeye,1982,NA,NA,Skeena
243,Lake Sockeye,1983,NA,NA,Skeena
243,Lake Sockeye,1984,NA,NA,Skeena
243,Lake Sockeye,1985,NA,NA,Skeena
243,Lake Sockeye,1986,NA,NA,Skeena
243,Lake Sockeye,1987,NA,NA,Skeena
243,Lake Sockeye,1988,NA,NA,Skeena
243,Lake Sockeye,1989,NA,NA,Skeena
243,Lake Sockeye,1990,NA,NA,Skeena
243,Lake Sockeye,1991,NA,NA,Skeena
243,Lake Sockeye,1992,NA,NA,Skeena
243,Lake Sockeye,1993,NA,NA,Skeena
243,Lake Sockeye,1994,NA,NA,Skeena
243,Lake Sockeye,1995,NA,NA,Skeena
243,Lake Sockeye,1996,NA,NA,Skeena
243,Lake Sockeye,1997,NA,NA,Skeena
243,Lake Sockeye,1998,NA,NA,Skeena
243,Lake Sockeye,1999,NA,NA,Skeena
243,Lake Sockeye,2000,NA,NA,Skeena
243,Lake Sockeye,2001,NA,NA,Skeena
243,Lake Sockeye,2002,NA,NA,Skeena
243,Lake Sockeye,2003,NA,NA,Skeena
243,Lake Sockeye,2004,NA,NA,Skeena
243,Lake Sockeye,2005,NA,NA,Skeena
243,Lake Sockeye,2006,NA,NA,Skeena
243,Lake Sockeye,2007,NA,NA,Skeena
243,Lake Sockeye,2008,NA,NA,Skeena
243,Lake Sockeye,2009,NA,NA,Skeena
243,Lake Sockeye,2010,NA,NA,Skeena
243,Lake Sockeye,2011,NA,NA,Skeena
243,Lake Sockeye,2012,NA,NA,Skeena
243,Lake Sockeye,2013,NA,NA,Skeena
243,Lake Sockeye,2014,NA,NA,Skeena
243,Lake Sockeye,2015,NA,NA,Skeena
243,Lake Sockeye,2016,NA,NA,Skeena
243,Lake Sockeye,2017,NA,NA,Skeena
243,Lake Sockeye,2018,NA,NA,Skeena
243,Lake Sockeye,2019,NA,NA,Skeena
243,Lake Sockeye,2020,NA,NA,Skeena
416,Lake Sockeye,1960,9416,12030,Skeena
416,Lake Sockeye,1961,20178,25391,Skeena
416,Lake Sockeye,1962,9416,12140,Skeena
416,Lake Sockeye,1963,20178,23400,Skeena
416,Lake Sockeye,1964,9416,12026,Skeena
416,Lake Sockeye,1965,9416,11545,Skeena
416,Lake Sockeye,1966,4036,5422,Skeena
416,Lake Sockeye,1967,12107,16832,Skeena
416,Lake Sockeye,1968,9416,12529,Skeena
416,Lake Sockeye,1969,9416,11831,Skeena
416,Lake Sockeye,1970,9416,11854,Skeena
416,Lake Sockeye,1971,5381,6925,Skeena
416,Lake Sockeye,1972,2690,3487,Skeena
416,Lake Sockeye,1973,2690,3610,Skeena
416,Lake Sockeye,1974,1345,1858,Skeena
