,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
1153,714,Lake Sockeye,1968,NA,4516,NA,Fraser
1154,740,Lake Sockeye,1968,NA,8396,NA,Fraser
1155,716,Lake Sockeye,1968,NA,83800,NA,Fraser
1156,727,Lake Sockeye,1968,NA,2992,NA,Fraser
1157,718,Lake Sockeye,1968,NA,NA,NA,Fraser
1158,752,Lake Sockeye,1968,NA,954,NA,Fraser
1159,715,Lake Sockeye,1968,NA,16988,NA,Fraser
1160,728,Lake Sockeye,1968,NA,5763,NA,Fraser
1161,729,Lake Sockeye,1968,NA,173,NA,Fraser
1162,738,Lake Sockeye,1968,NA,4083,NA,Fraser
1163,739,Lake Sockeye,1968,NA,3998,NA,Fraser
1164,732,Lake Sockeye,1968,NA,1587,NA,Fraser
1165,731,Lake Sockeye,1968,NA,470,NA,Fraser
1166,734,Lake Sockeye,1968,NA,NA,NA,Fraser
1167,745,River Sockeye,1968,NA,NA,NA,Fraser
1168,742,River Sockeye,1968,NA,NA,NA,Fraser
1169,302,Chinook,1968,NA,NA,NA,Fraser
1170,906,Coho,1968,NA,NA,NA,Fraser
1171,760,Lake Sockeye,1968,NA,NA,NA,Fraser
1172,756,Lake Sockeye,1968,NA,NA,NA,Fraser
1173,757,Lake Sockeye,1968,NA,NA,NA,Fraser
1174,753,Lake Sockeye,1968,NA,NA,NA,Fraser
1175,758,Lake Sockeye,1968,NA,NA,NA,Fraser
1176,761,Lake Sockeye,1968,NA,NA,NA,Fraser
1177,763,Lake Sockeye,1968,NA,NA,NA,Fraser
1178,759,Lake Sockeye,1968,NA,NA,NA,Fraser
1179,308,Chinook,1969,NA,25,NA,Fraser
1180,303,Chinook,1969,NA,7500,NA,Fraser
1181,307,Chinook,1969,NA,400,NA,Fraser
1182,304,Chinook,1969,NA,1000,NA,Fraser
1183,306,Chinook,1969,NA,400,NA,Fraser
1184,305,Chinook,1969,NA,200,NA,Fraser
1185,317,Chinook,1969,NA,4390,NA,Fraser
1186,309,Chinook,1969,NA,100,NA,Fraser
1187,310,Chinook,1969,NA,975,NA,Fraser
1188,311,Chinook,1969,NA,9125,NA,Fraser
1189,318,Chinook,1969,NA,775,NA,Fraser
1190,319,Chinook,1969,NA,3250,NA,Fraser
1191,315,Chinook,1969,NA,8000,NA,Fraser
1192,316,Chinook,1969,NA,NA,NA,Fraser
1193,313,Chinook,1969,NA,15200,NA,Fraser
1194,314,Chinook,1969,NA,625,NA,Fraser
1195,333,Chinook,1969,NA,NA,NA,Fraser
1196,312,Chinook,1969,NA,2975,NA,Fraser
1197,701,Chum,1969,NA,309115,NA,Fraser
1198,705,Coho,1969,NA,850,NA,Fraser
1199,749,Coho,1969,NA,300,NA,Fraser
1200,704,Coho,1969,NA,5240,NA,Fraser
1201,750,Coho,1969,NA,24184,NA,Fraser
1202,707,Coho,1969,NA,NA,NA,Fraser
1203,709,Coho,1969,NA,NA,NA,Fraser
1204,708,Coho,1969,NA,NA,NA,Fraser
1205,710,Pink (Odd),1969,1529000,1737813,3929548,Fraser
1206,751,Lake Sockeye,1969,NA,NA,NA,Fraser
1207,719,Lake Sockeye,1969,NA,881,NA,Fraser
1208,735,Lake Sockeye,1969,NA,3872,NA,Fraser
1209,720,Lake Sockeye,1969,NA,NA,NA,Fraser
1210,721,Lake Sockeye,1969,NA,76518,NA,Fraser
1211,711,Lake Sockeye,1969,NA,NA,NA,Fraser
1212,712,Lake Sockeye,1969,NA,6739,NA,Fraser
1213,725,Lake Sockeye,1969,NA,49481,NA,Fraser
1214,713,Lake Sockeye,1969,NA,139,NA,Fraser
1215,714,Lake Sockeye,1969,NA,58946,NA,Fraser
1216,740,Lake Sockeye,1969,NA,5633,NA,Fraser
1217,716,Lake Sockeye,1969,NA,64527,NA,Fraser
1218,727,Lake Sockeye,1969,NA,55796,NA,Fraser
1219,718,Lake Sockeye,1969,NA,NA,NA,Fraser
1220,752,Lake Sockeye,1969,NA,52,NA,Fraser
1221,715,Lake Sockeye,1969,NA,25084,NA,Fraser
1222,728,Lake Sockeye,1969,NA,273134,NA,Fraser
1223,729,Lake Sockeye,1969,NA,1040,NA,Fraser
1224,738,Lake Sockeye,1969,NA,10740,NA,Fraser
1225,739,Lake Sockeye,1969,NA,55319,NA,Fraser
1226,732,Lake Sockeye,1969,NA,109576,NA,Fraser
1227,731,Lake Sockeye,1969,NA,207057,NA,Fraser
1228,734,Lake Sockeye,1969,NA,NA,NA,Fraser
1229,745,River Sockeye,1969,NA,NA,NA,Fraser
1230,742,River Sockeye,1969,NA,NA,NA,Fraser
1231,302,Chinook,1969,NA,NA,NA,Fraser
1232,906,Coho,1969,NA,NA,NA,Fraser
1233,760,Lake Sockeye,1969,NA,NA,NA,Fraser
1234,756,Lake Sockeye,1969,NA,NA,NA,Fraser
1235,757,Lake Sockeye,1969,NA,NA,NA,Fraser
1236,753,Lake Sockeye,1969,NA,NA,NA,Fraser
1237,758,Lake Sockeye,1969,NA,NA,NA,Fraser
1238,761,Lake Sockeye,1969,NA,NA,NA,Fraser
1239,763,Lake Sockeye,1969,NA,NA,NA,Fraser
1240,759,Lake Sockeye,1969,NA,NA,NA,Fraser
1241,308,Chinook,1970,NA,25,NA,Fraser
1242,303,Chinook,1970,NA,7500,NA,Fraser
1243,307,Chinook,1970,NA,200,NA,Fraser
1244,304,Chinook,1970,NA,1500,NA,Fraser
1245,306,Chinook,1970,NA,300,NA,Fraser
1246,305,Chinook,1970,NA,1500,NA,Fraser
1247,317,Chinook,1970,NA,5070,NA,Fraser
1248,309,Chinook,1970,NA,150,NA,Fraser
1249,310,Chinook,1970,NA,2350,NA,Fraser
1250,311,Chinook,1970,NA,11015,NA,Fraser
1251,318,Chinook,1970,NA,750,NA,Fraser
1252,319,Chinook,1970,NA,3300,NA,Fraser
1253,315,Chinook,1970,NA,8250,NA,Fraser
1254,316,Chinook,1970,NA,25,NA,Fraser
1255,313,Chinook,1970,NA,12250,NA,Fraser
1256,314,Chinook,1970,NA,500,NA,Fraser
1257,333,Chinook,1970,NA,NA,NA,Fraser
1258,312,Chinook,1970,NA,7050,NA,Fraser
1259,701,Chum,1970,NA,283425,NA,Fraser
1260,705,Coho,1970,NA,2075,NA,Fraser
1261,749,Coho,1970,NA,750,NA,Fraser
1262,704,Coho,1970,NA,8325,NA,Fraser
1263,750,Coho,1970,NA,36700,NA,Fraser
1264,707,Coho,1970,NA,NA,NA,Fraser
1265,709,Coho,1970,NA,NA,NA,Fraser
1266,708,Coho,1970,NA,NA,NA,Fraser
1267,710,Pink (Odd),1970,NA,NA,NA,Fraser
1268,751,Lake Sockeye,1970,NA,NA,NA,Fraser
1269,719,Lake Sockeye,1970,NA,803,NA,Fraser
1270,735,Lake Sockeye,1970,NA,1341,NA,Fraser
1271,720,Lake Sockeye,1970,NA,NA,NA,Fraser
1272,721,Lake Sockeye,1970,NA,145049,NA,Fraser
1273,711,Lake Sockeye,1970,NA,NA,NA,Fraser
1274,712,Lake Sockeye,1970,NA,15149,NA,Fraser
1275,725,Lake Sockeye,1970,NA,45876,NA,Fraser
1276,713,Lake Sockeye,1970,NA,261,NA,Fraser
1277,714,Lake Sockeye,1970,NA,11096,NA,Fraser
1278,740,Lake Sockeye,1970,NA,4746,NA,Fraser
1279,716,Lake Sockeye,1970,NA,72875,NA,Fraser
1280,727,Lake Sockeye,1970,NA,7878,NA,Fraser
1281,718,Lake Sockeye,1970,NA,NA,NA,Fraser
1282,752,Lake Sockeye,1970,NA,9,NA,Fraser
1283,715,Lake Sockeye,1970,NA,6657,NA,Fraser
1284,728,Lake Sockeye,1970,NA,1373,NA,Fraser
1285,729,Lake Sockeye,1970,NA,3901,NA,Fraser
1286,738,Lake Sockeye,1970,NA,12514,NA,Fraser
1287,739,Lake Sockeye,1970,NA,1556824,NA,Fraser
1288,732,Lake Sockeye,1970,NA,32722,NA,Fraser
1289,731,Lake Sockeye,1970,NA,15055,NA,Fraser
1290,734,Lake Sockeye,1970,NA,NA,NA,Fraser
1291,745,River Sockeye,1970,NA,NA,NA,Fraser
1292,742,River Sockeye,1970,NA,NA,NA,Fraser
1293,302,Chinook,1970,NA,NA,NA,Fraser
1294,906,Coho,1970,NA,NA,NA,Fraser
1295,760,Lake Sockeye,1970,NA,NA,NA,Fraser
1296,756,Lake Sockeye,1970,NA,NA,NA,Fraser
1297,757,Lake Sockeye,1970,NA,NA,NA,Fraser
1298,753,Lake Sockeye,1970,NA,NA,NA,Fraser
1299,758,Lake Sockeye,1970,NA,NA,NA,Fraser
1300,761,Lake Sockeye,1970,NA,NA,NA,Fraser
1301,763,Lake Sockeye,1970,NA,NA,NA,Fraser
1302,759,Lake Sockeye,1970,NA,NA,NA,Fraser
1303,308,Chinook,1971,NA,25,NA,Fraser
1304,303,Chinook,1971,NA,15000,NA,Fraser
1305,307,Chinook,1971,NA,75,NA,Fraser
1306,304,Chinook,1971,NA,250,NA,Fraser
1307,306,Chinook,1971,NA,125,NA,Fraser
1308,305,Chinook,1971,NA,7500,NA,Fraser
1309,317,Chinook,1971,NA,3095,NA,Fraser
1310,309,Chinook,1971,NA,200,NA,Fraser
1311,310,Chinook,1971,NA,1150,NA,Fraser
1312,311,Chinook,1971,NA,6482,NA,Fraser
1313,318,Chinook,1971,NA,750,NA,Fraser
1314,319,Chinook,1971,NA,2846,NA,Fraser
1315,315,Chinook,1971,NA,8250,NA,Fraser
1316,316,Chinook,1971,NA,25,NA,Fraser
1317,313,Chinook,1971,NA,5700,NA,Fraser
1318,314,Chinook,1971,NA,1150,NA,Fraser
1319,333,Chinook,1971,NA,NA,NA,Fraser
1320,312,Chinook,1971,NA,4425,NA,Fraser
1321,701,Chum,1971,NA,289975,NA,Fraser
1322,705,Coho,1971,NA,500,NA,Fraser
1323,749,Coho,1971,NA,1500,NA,Fraser
1324,704,Coho,1971,NA,11725,NA,Fraser
1325,750,Coho,1971,NA,77525,NA,Fraser
1326,707,Coho,1971,NA,NA,NA,Fraser
1327,709,Coho,1971,NA,NA,NA,Fraser
1328,708,Coho,1971,NA,NA,NA,Fraser
1329,710,Pink (Odd),1971,1804000,1804952,9762376,Fraser
1330,751,Lake Sockeye,1971,NA,NA,NA,Fraser
1331,719,Lake Sockeye,1971,NA,2299,NA,Fraser
1332,735,Lake Sockeye,1971,NA,25497,NA,Fraser
1333,720,Lake Sockeye,1971,NA,12323,NA,Fraser
1334,721,Lake Sockeye,1971,NA,174266,NA,Fraser
1335,711,Lake Sockeye,1971,NA,NA,NA,Fraser
1336,712,Lake Sockeye,1971,NA,9145,NA,Fraser
1337,725,Lake Sockeye,1971,NA,41522,NA,Fraser
1338,713,Lake Sockeye,1971,NA,NA,NA,Fraser
1339,714,Lake Sockeye,1971,NA,5623,NA,Fraser
1340,740,Lake Sockeye,1971,NA,1733,NA,Fraser
1341,716,Lake Sockeye,1971,NA,33172,NA,Fraser
1342,727,Lake Sockeye,1971,NA,29050,NA,Fraser
1343,718,Lake Sockeye,1971,NA,NA,NA,Fraser
1344,752,Lake Sockeye,1971,NA,1300,NA,Fraser
1345,715,Lake Sockeye,1971,NA,15469,NA,Fraser
1346,728,Lake Sockeye,1971,NA,171,NA,Fraser
1347,729,Lake Sockeye,1971,NA,281,NA,Fraser
1348,738,Lake Sockeye,1971,NA,19060,NA,Fraser
1349,739,Lake Sockeye,1971,NA,290293,NA,Fraser
1350,732,Lake Sockeye,1971,NA,95942,NA,Fraser
1351,731,Lake Sockeye,1971,NA,1535,NA,Fraser
1352,734,Lake Sockeye,1971,NA,10500,NA,Fraser
1353,745,River Sockeye,1971,NA,NA,NA,Fraser
1354,742,River Sockeye,1971,NA,NA,NA,Fraser
1355,302,Chinook,1971,NA,NA,NA,Fraser
1356,906,Coho,1971,NA,NA,NA,Fraser
1357,760,Lake Sockeye,1971,NA,NA,NA,Fraser
1358,756,Lake Sockeye,1971,NA,NA,NA,Fraser
1359,757,Lake Sockeye,1971,NA,NA,NA,Fraser
1360,753,Lake Sockeye,1971,NA,NA,NA,Fraser
1361,758,Lake Sockeye,1971,NA,NA,NA,Fraser
1362,761,Lake Sockeye,1971,NA,NA,NA,Fraser
1363,763,Lake Sockeye,1971,NA,NA,NA,Fraser
1364,759,Lake Sockeye,1971,NA,NA,NA,Fraser
1365,308,Chinook,1972,NA,25,NA,Fraser
1366,303,Chinook,1972,NA,15000,NA,Fraser
1367,307,Chinook,1972,NA,200,NA,Fraser
1368,304,Chinook,1972,NA,400,NA,Fraser
1369,306,Chinook,1972,NA,425,NA,Fraser
1370,305,Chinook,1972,NA,750,NA,Fraser
1371,317,Chinook,1972,NA,2220,NA,Fraser
1372,309,Chinook,1972,NA,50,NA,Fraser
1373,310,Chinook,1972,NA,1000,NA,Fraser
1374,311,Chinook,1972,NA,3739,NA,Fraser
1375,318,Chinook,1972,NA,325,NA,Fraser
1376,319,Chinook,1972,NA,3075,NA,Fraser
1377,315,Chinook,1972,NA,4800,NA,Fraser
1378,316,Chinook,1972,NA,25,NA,Fraser
1379,313,Chinook,1972,NA,9025,NA,Fraser
1380,314,Chinook,1972,NA,500,NA,Fraser
1381,333,Chinook,1972,NA,NA,NA,Fraser
1382,312,Chinook,1972,NA,5250,NA,Fraser
1383,701,Chum,1972,NA,422715,NA,Fraser
1384,705,Coho,1972,NA,575,NA,Fraser
1385,749,Coho,1972,NA,750,NA,Fraser
1386,704,Coho,1972,NA,5650,NA,Fraser
1387,750,Coho,1972,NA,18050,NA,Fraser
1388,707,Coho,1972,NA,NA,NA,Fraser
1389,709,Coho,1972,NA,NA,NA,Fraser
1390,708,Coho,1972,NA,NA,NA,Fraser
1391,710,Pink (Odd),1972,NA,NA,NA,Fraser
1392,751,Lake Sockeye,1972,NA,NA,NA,Fraser
1393,719,Lake Sockeye,1972,NA,8569,NA,Fraser
1394,735,Lake Sockeye,1972,NA,4138,NA,Fraser
1395,720,Lake Sockeye,1972,NA,2132,NA,Fraser
1396,721,Lake Sockeye,1972,NA,568051,NA,Fraser
1397,711,Lake Sockeye,1972,NA,440,NA,Fraser
1398,712,Lake Sockeye,1972,NA,10660,NA,Fraser
1399,725,Lake Sockeye,1972,NA,36829,NA,Fraser
1400,713,Lake Sockeye,1972,NA,2552,NA,Fraser
1401,714,Lake Sockeye,1972,NA,26548,NA,Fraser
1402,740,Lake Sockeye,1972,NA,12052,NA,Fraser
1403,716,Lake Sockeye,1972,NA,113599,NA,Fraser
1404,727,Lake Sockeye,1972,NA,5404,NA,Fraser
1405,718,Lake Sockeye,1972,NA,NA,NA,Fraser
1406,752,Lake Sockeye,1972,NA,1931,NA,Fraser
1407,715,Lake Sockeye,1972,NA,13412,NA,Fraser
1408,728,Lake Sockeye,1972,NA,3488,NA,Fraser
1409,729,Lake Sockeye,1972,NA,1460,NA,Fraser
1410,738,Lake Sockeye,1972,NA,2940,NA,Fraser
1411,739,Lake Sockeye,1972,NA,4698,NA,Fraser
1412,732,Lake Sockeye,1972,NA,5086,NA,Fraser
1413,731,Lake Sockeye,1972,NA,8704,NA,Fraser
1414,734,Lake Sockeye,1972,NA,2287,NA,Fraser
1415,745,River Sockeye,1972,NA,NA,NA,Fraser
1416,742,River Sockeye,1972,NA,NA,NA,Fraser
1417,302,Chinook,1972,NA,NA,NA,Fraser
1418,906,Coho,1972,NA,NA,NA,Fraser
1419,760,Lake Sockeye,1972,NA,NA,NA,Fraser
1420,756,Lake Sockeye,1972,NA,NA,NA,Fraser
1421,757,Lake Sockeye,1972,NA,NA,NA,Fraser
1422,753,Lake Sockeye,1972,NA,NA,NA,Fraser
1423,758,Lake Sockeye,1972,NA,NA,NA,Fraser
1424,761,Lake Sockeye,1972,NA,NA,NA,Fraser
1425,763,Lake Sockeye,1972,NA,NA,NA,Fraser
1426,759,Lake Sockeye,1972,NA,NA,NA,Fraser
1427,308,Chinook,1973,NA,50,NA,Fraser
1428,303,Chinook,1973,NA,35000,NA,Fraser
1429,307,Chinook,1973,NA,200,NA,Fraser
1430,304,Chinook,1973,NA,200,NA,Fraser
1431,306,Chinook,1973,NA,325,NA,Fraser
1432,305,Chinook,1973,NA,750,NA,Fraser
1433,317,Chinook,1973,NA,4700,NA,Fraser
1434,309,Chinook,1973,NA,50,NA,Fraser
1435,310,Chinook,1973,NA,1725,NA,Fraser
1436,311,Chinook,1973,NA,9562,NA,Fraser
1437,318,Chinook,1973,NA,500,NA,Fraser
1438,319,Chinook,1973,NA,3260,NA,Fraser
1439,315,Chinook,1973,NA,9400,NA,Fraser
1440,316,Chinook,1973,NA,NA,NA,Fraser
1441,313,Chinook,1973,NA,8900,NA,Fraser
1442,314,Chinook,1973,NA,500,NA,Fraser
1443,333,Chinook,1973,NA,NA,NA,Fraser
1444,312,Chinook,1973,NA,4310,NA,Fraser
1445,701,Chum,1973,NA,265505,NA,Fraser
1446,705,Coho,1973,NA,1325,NA,Fraser
1447,749,Coho,1973,NA,400,NA,Fraser
1448,704,Coho,1973,NA,3525,NA,Fraser
1449,750,Coho,1973,NA,36775,NA,Fraser
1450,707,Coho,1973,NA,NA,NA,Fraser
1451,709,Coho,1973,NA,NA,NA,Fraser
1452,708,Coho,1973,NA,NA,NA,Fraser
1453,710,Pink (Odd),1973,1754000,1754261,6803723,Fraser
1454,751,Lake Sockeye,1973,NA,NA,NA,Fraser
1455,719,Lake Sockeye,1973,NA,899,NA,Fraser
1456,735,Lake Sockeye,1973,NA,4700,NA,Fraser
1457,720,Lake Sockeye,1973,NA,NA,NA,Fraser
1458,721,Lake Sockeye,1973,NA,61707,NA,Fraser
1459,711,Lake Sockeye,1973,NA,NA,NA,Fraser
1460,712,Lake Sockeye,1973,NA,858,NA,Fraser
1461,725,Lake Sockeye,1973,NA,30809,NA,Fraser
1462,713,Lake Sockeye,1973,NA,270,NA,Fraser
1463,714,Lake Sockeye,1973,NA,50173,NA,Fraser
1464,740,Lake Sockeye,1973,NA,2751,NA,Fraser
1465,716,Lake Sockeye,1973,NA,139478,NA,Fraser
1466,727,Lake Sockeye,1973,NA,33474,NA,Fraser
1467,718,Lake Sockeye,1973,NA,NA,NA,Fraser
1468,752,Lake Sockeye,1973,NA,205,NA,Fraser
1469,715,Lake Sockeye,1973,NA,11928,NA,Fraser
1470,728,Lake Sockeye,1973,NA,278061,NA,Fraser
1471,729,Lake Sockeye,1973,NA,4272,NA,Fraser
1472,738,Lake Sockeye,1973,NA,9102,NA,Fraser
1473,739,Lake Sockeye,1973,NA,47998,NA,Fraser
1474,732,Lake Sockeye,1973,NA,299715,NA,Fraser
1475,731,Lake Sockeye,1973,NA,214343,NA,Fraser
1476,734,Lake Sockeye,1973,NA,NA,NA,Fraser
1477,745,River Sockeye,1973,NA,NA,NA,Fraser
1478,742,River Sockeye,1973,NA,NA,NA,Fraser
1479,302,Chinook,1973,NA,NA,NA,Fraser
1480,906,Coho,1973,NA,NA,NA,Fraser
1481,760,Lake Sockeye,1973,NA,NA,NA,Fraser
1482,756,Lake Sockeye,1973,NA,NA,NA,Fraser
1483,757,Lake Sockeye,1973,NA,NA,NA,Fraser
1484,753,Lake Sockeye,1973,NA,NA,NA,Fraser
1485,758,Lake Sockeye,1973,NA,NA,NA,Fraser
1486,761,Lake Sockeye,1973,NA,NA,NA,Fraser
1487,763,Lake Sockeye,1973,NA,NA,NA,Fraser
1488,759,Lake Sockeye,1973,NA,NA,NA,Fraser
1489,308,Chinook,1974,NA,50,NA,Fraser
1490,303,Chinook,1974,NA,35000,NA,Fraser
1491,307,Chinook,1974,NA,75,NA,Fraser
1492,304,Chinook,1974,NA,400,NA,Fraser
1493,306,Chinook,1974,NA,350,NA,Fraser
1494,305,Chinook,1974,NA,500,NA,Fraser
1495,317,Chinook,1974,NA,3065,NA,Fraser
1496,309,Chinook,1974,NA,25,NA,Fraser
1497,310,Chinook,1974,NA,2500,NA,Fraser
1498,311,Chinook,1974,NA,4774,NA,Fraser
1499,318,Chinook,1974,NA,650,NA,Fraser
1500,319,Chinook,1974,NA,2650,NA,Fraser
1501,315,Chinook,1974,NA,10600,NA,Fraser
1502,316,Chinook,1974,NA,25,NA,Fraser
1503,313,Chinook,1974,NA,8500,NA,Fraser
1504,314,Chinook,1974,NA,600,NA,Fraser
1505,333,Chinook,1974,NA,NA,NA,Fraser
1506,312,Chinook,1974,NA,5110,NA,Fraser
1507,701,Chum,1974,NA,349470,NA,Fraser
1508,705,Coho,1974,NA,175,NA,Fraser
1509,749,Coho,1974,NA,1500,NA,Fraser
1510,704,Coho,1974,NA,10225,NA,Fraser
1511,750,Coho,1974,NA,38550,NA,Fraser
1512,707,Coho,1974,NA,NA,NA,Fraser
1513,709,Coho,1974,NA,NA,NA,Fraser
1514,708,Coho,1974,NA,NA,NA,Fraser
1515,710,Pink (Odd),1974,NA,NA,NA,Fraser
1516,751,Lake Sockeye,1974,NA,NA,NA,Fraser
1517,719,Lake Sockeye,1974,NA,1791,NA,Fraser
1518,735,Lake Sockeye,1974,NA,1850,NA,Fraser
1519,720,Lake Sockeye,1974,NA,14464,NA,Fraser
1520,721,Lake Sockeye,1974,NA,128131,NA,Fraser
1521,711,Lake Sockeye,1974,NA,420,NA,Fraser
1522,712,Lake Sockeye,1974,NA,9814,NA,Fraser
1523,725,Lake Sockeye,1974,NA,41473,NA,Fraser
1524,713,Lake Sockeye,1974,NA,837,NA,Fraser
1525,714,Lake Sockeye,1974,NA,66807,NA,Fraser
1526,740,Lake Sockeye,1974,NA,2743,NA,Fraser
1527,716,Lake Sockeye,1974,NA,173920,NA,Fraser
1528,727,Lake Sockeye,1974,NA,7650,NA,Fraser
1529,718,Lake Sockeye,1974,NA,NA,NA,Fraser
1530,752,Lake Sockeye,1974,NA,243,NA,Fraser
1531,715,Lake Sockeye,1974,NA,20792,NA,Fraser
1532,728,Lake Sockeye,1974,NA,4459,NA,Fraser
1533,729,Lake Sockeye,1974,NA,8986,NA,Fraser
1534,738,Lake Sockeye,1974,NA,46649,NA,Fraser
1535,739,Lake Sockeye,1974,NA,1157513,NA,Fraser
1536,732,Lake Sockeye,1974,NA,39659,NA,Fraser
1537,731,Lake Sockeye,1974,NA,14627,NA,Fraser
1538,734,Lake Sockeye,1974,NA,NA,NA,Fraser
1539,745,River Sockeye,1974,NA,NA,NA,Fraser
1540,742,River Sockeye,1974,NA,NA,NA,Fraser
1541,302,Chinook,1974,NA,NA,NA,Fraser
1542,906,Coho,1974,NA,NA,NA,Fraser
1543,760,Lake Sockeye,1974,NA,NA,NA,Fraser
1544,756,Lake Sockeye,1974,NA,NA,NA,Fraser
1545,757,Lake Sockeye,1974,NA,NA,NA,Fraser
1546,753,Lake Sockeye,1974,NA,NA,NA,Fraser
1547,758,Lake Sockeye,1974,NA,NA,NA,Fraser
1548,761,Lake Sockeye,1974,NA,NA,NA,Fraser
1549,763,Lake Sockeye,1974,NA,NA,NA,Fraser
1550,759,Lake Sockeye,1974,NA,NA,NA,Fraser
1551,308,Chinook,1975,NA,200,NA,Fraser
1552,303,Chinook,1975,NA,15000,NA,Fraser
1553,307,Chinook,1975,NA,75,NA,Fraser
1554,304,Chinook,1975,NA,200,NA,Fraser
1555,306,Chinook,1975,NA,925,NA,Fraser
1556,305,Chinook,1975,NA,300,NA,Fraser
1557,317,Chinook,1975,NA,8360,NA,Fraser
1558,309,Chinook,1975,NA,200,NA,Fraser
1559,310,Chinook,1975,NA,3417,NA,Fraser
1560,311,Chinook,1975,NA,15346,NA,Fraser
1561,318,Chinook,1975,NA,296,NA,Fraser
1562,319,Chinook,1975,NA,2260,NA,Fraser
1563,315,Chinook,1975,NA,32377,NA,Fraser
1564,316,Chinook,1975,NA,25,NA,Fraser
1565,313,Chinook,1975,NA,12700,NA,Fraser
1566,314,Chinook,1975,NA,500,NA,Fraser
1567,333,Chinook,1975,NA,NA,NA,Fraser
1568,312,Chinook,1975,NA,4338,NA,Fraser
1569,701,Chum,1975,NA,191255,NA,Fraser
1570,705,Coho,1975,NA,800,NA,Fraser
1571,749,Coho,1975,NA,1500,NA,Fraser
1572,704,Coho,1975,NA,10075,NA,Fraser
1573,750,Coho,1975,NA,38300,NA,Fraser
1574,707,Coho,1975,NA,NA,NA,Fraser
1575,709,Coho,1975,NA,5724,NA,Fraser
1576,708,Coho,1975,NA,3675,NA,Fraser
1577,710,Pink (Odd),1975,1367089,1367114,4893955,Fraser
1578,751,Lake Sockeye,1975,NA,NA,NA,Fraser
1579,719,Lake Sockeye,1975,NA,4556,NA,Fraser
1580,735,Lake Sockeye,1975,NA,29700,NA,Fraser
1581,720,Lake Sockeye,1975,NA,55144,NA,Fraser
1582,721,Lake Sockeye,1975,NA,220554,NA,Fraser
1583,711,Lake Sockeye,1975,NA,260,NA,Fraser
1584,712,Lake Sockeye,1975,NA,11478,NA,Fraser
1585,725,Lake Sockeye,1975,NA,177223,NA,Fraser
1586,713,Lake Sockeye,1975,NA,56,NA,Fraser
1587,714,Lake Sockeye,1975,NA,32011,NA,Fraser
1588,740,Lake Sockeye,1975,NA,2787,NA,Fraser
1589,716,Lake Sockeye,1975,NA,92998,NA,Fraser
1590,727,Lake Sockeye,1975,NA,30638,NA,Fraser
1591,718,Lake Sockeye,1975,NA,2909,NA,Fraser
1592,752,Lake Sockeye,1975,NA,4127,NA,Fraser
1593,715,Lake Sockeye,1975,NA,39942,NA,Fraser
1594,728,Lake Sockeye,1975,NA,201,NA,Fraser
1595,729,Lake Sockeye,1975,NA,3829,NA,Fraser
1596,738,Lake Sockeye,1975,NA,37060,NA,Fraser
1597,739,Lake Sockeye,1975,NA,168565,NA,Fraser
1598,732,Lake Sockeye,1975,NA,65780,NA,Fraser
1599,731,Lake Sockeye,1975,NA,14229,NA,Fraser
1600,734,Lake Sockeye,1975,NA,4394,NA,Fraser
1601,745,River Sockeye,1975,NA,NA,NA,Fraser
1602,742,River Sockeye,1975,NA,NA,NA,Fraser
1603,302,Chinook,1975,NA,NA,NA,Fraser
1604,906,Coho,1975,NA,NA,NA,Fraser
1605,760,Lake Sockeye,1975,NA,NA,NA,Fraser
1606,756,Lake Sockeye,1975,NA,NA,NA,Fraser
1607,757,Lake Sockeye,1975,NA,NA,NA,Fraser
1608,753,Lake Sockeye,1975,NA,NA,NA,Fraser
1609,758,Lake Sockeye,1975,NA,NA,NA,Fraser
1610,761,Lake Sockeye,1975,NA,NA,NA,Fraser
1611,763,Lake Sockeye,1975,NA,NA,NA,Fraser
1612,759,Lake Sockeye,1975,NA,NA,NA,Fraser
1613,308,Chinook,1976,NA,50,NA,Fraser
1614,303,Chinook,1976,NA,7500,NA,Fraser
1615,307,Chinook,1976,NA,25,NA,Fraser
1616,304,Chinook,1976,NA,200,NA,Fraser
1617,306,Chinook,1976,NA,925,NA,Fraser
1618,305,Chinook,1976,NA,750,NA,Fraser
1619,317,Chinook,1976,NA,5575,NA,Fraser
1620,309,Chinook,1976,NA,70,NA,Fraser
1621,310,Chinook,1976,NA,2851,NA,Fraser
1622,311,Chinook,1976,NA,10115,NA,Fraser
1623,318,Chinook,1976,NA,450,NA,Fraser
1624,319,Chinook,1976,NA,4600,NA,Fraser
1625,315,Chinook,1976,NA,3897,NA,Fraser
1626,316,Chinook,1976,NA,NA,NA,Fraser
1627,313,Chinook,1976,NA,4000,NA,Fraser
1628,314,Chinook,1976,NA,400,NA,Fraser
1629,333,Chinook,1976,NA,NA,NA,Fraser
1630,312,Chinook,1976,NA,5397,NA,Fraser
1631,701,Chum,1976,NA,339862,NA,Fraser
1632,705,Coho,1976,NA,250,NA,Fraser
1633,749,Coho,1976,NA,400,NA,Fraser
1634,704,Coho,1976,NA,4200,NA,Fraser
1635,750,Coho,1976,NA,25402,NA,Fraser
1636,707,Coho,1976,NA,NA,NA,Fraser
1637,709,Coho,1976,NA,5379,NA,Fraser
